height,sex,weight,age,experience,exercise frequency per week,reps,bench,curl,squat,pulldown,row,pushdown,toe,shoulder,rdl
52,True,101.00574679943102,20,0.5,5,10,20,5,20,5,20,5,20,5,15
61,False,144.49971550497867,21,1.5,7,10,90,30,115,55,95,30,125,30,65
49,True,100.34335704125178,60,0.5,8,5,10,5,25,10,20,5,25,5,5
49,True,92.35140825035562,54,1.5,7,5,55,20,85,40,60,20,80,20,45
69,True,177.84332859174967,75,0.5,4,15,30,10,45,15,25,10,35,10,25
55,False,105.16500711237553,19,1.5,3,10,80,25,105,55,70,25,95,25,50
75,True,214.27809388335703,67,0.5,7,10,35,10,35,25,25,10,45,10,25
56,False,104.3846372688478,72,1.5,6,10,55,20,85,35,55,20,75,20,35
59,True,149.34133712660028,17,1,1,10,55,20,80,40,65,20,80,20,35
79,False,272.3668278805121,30,1.5,2,10,140,45,180,85,135,45,175,45,95
78,False,200.26139402560457,71,1.5,8,5,90,30,115,65,90,30,120,30,60
48,False,87.76830725462305,73,1.5,6,15,65,20,85,45,55,20,85,20,45
78,False,265.515106685633,25,1.5,5,10,125,40,160,85,115,40,160,40,75
55,True,102.92745376955904,49,1.5,8,5,55,20,80,40,65,20,80,20,45
50,True,98.93314366998578,17,1.5,1,5,70,25,100,50,75,25,95,25,50
81,False,245.08088193456612,42,1.5,6,5,110,35,145,75,100,35,145,35,65
68,False,174.43596017069703,44,0.5,6,5,30,10,35,25,30,10,35,10,20
51,True,112.54967283072547,50,0.5,7,5,15,5,20,10,15,5,20,5,5
79,True,253.90128022759603,70,1.5,5,10,115,40,160,80,120,40,160,40,85
66,True,182.04733997155054,44,0.5,5,10,30,10,35,25,30,10,45,10,25
50,True,79.51635846372689,74,1.5,8,10,60,20,75,40,65,20,80,20,40
56,True,120.62224751066857,66,1.5,7,5,70,25,100,45,80,25,100,25,45
52,False,91.00517780938833,23,0.5,5,15,20,5,25,15,15,5,15,5,5
65,False,151.5711237553343,55,1.5,8,15,90,30,120,55,95,30,120,30,65
62,True,149.27624466571834,20,0.5,3,5,30,10,40,20,35,10,40,10,20
71,False,160.3367852062589,73,0.5,7,10,10,5,25,5,15,5,25,5,5
76,True,183.7145945945946,42,1.5,4,15,90,30,120,60,90,30,125,30,60
79,False,219.2783783783784,16,1.5,3,10,100,35,140,65,100,35,135,35,75
58,True,134.3685917496444,41,1.5,3,10,85,30,120,60,95,30,115,30,65
54,False,100.2971266002845,71,1.5,5,15,55,20,75,40,55,20,80,20,45
72,False,189.8096159317212,76,1,3,10,55,20,85,35,65,20,85,20,45
54,False,116.4740825035562,47,1.5,4,15,75,25,95,50,75,25,100,25,55
66,True,151.43761024182078,59,1,2,10,60,20,85,40,55,20,80,20,45
84,False,260.9615931721195,68,0.5,6,5,25,10,40,20,35,10,40,10,15
82,False,273.55106685633,16,1.5,2,10,120,40,160,75,115,40,165,40,85
73,True,193.14782361308676,44,1.5,8,15,85,30,125,55,85,30,125,30,60
59,True,136.46708392603128,54,1.5,5,5,95,30,115,60,85,30,115,30,60
74,True,206.57684210526315,18,0.5,5,15,35,10,45,20,35,10,45,10,25
81,False,276.62594594594594,30,1,6,5,70,25,105,50,75,25,95,25,45
61,False,134.8664011379801,80,1.5,7,10,80,25,105,45,75,25,95,25,45
50,False,85.06401137980085,61,1.5,3,10,55,20,80,45,60,20,75,20,40
82,False,295.93251778093884,66,1.5,1,15,135,45,180,95,130,45,185,45,95
73,True,218.76947368421054,28,1.5,8,10,110,35,145,75,100,35,145,35,75
60,False,125.15504978662871,50,1,2,15,40,15,65,30,40,15,55,15,35
66,False,183.65837837837842,63,1,6,10,65,20,85,40,55,20,75,20,45
64,True,162.0920625889047,77,1.5,2,10,90,30,115,65,95,30,120,30,65
70,True,188.47226173541964,29,1,6,10,55,20,85,40,55,20,85,20,35
61,True,121.10452347083927,56,0.5,4,15,20,5,25,15,20,5,15,5,10
82,True,278.5247226173542,32,1,3,10,70,25,100,45,70,25,95,25,50
52,True,117.00665718349929,29,1,3,15,50,15,55,35,40,15,60,15,25
73,False,210.88588904694166,71,1.5,8,10,100,35,145,70,105,35,135,35,75
75,False,191.39402560455193,43,1.5,2,10,85,30,115,65,95,30,120,30,65
71,False,190.16688477951632,40,0.5,3,15,35,10,45,20,25,10,35,10,20
77,False,243.40105263157898,36,1.5,1,15,125,40,165,80,115,40,165,40,80
57,True,114.15405405405407,25,1,7,10,45,15,60,25,50,15,55,15,35
51,True,110.62574679943101,19,1,2,5,45,15,55,25,50,15,65,15,25
75,False,210.11735419630156,58,0.5,5,15,30,10,40,25,30,10,40,10,25
60,True,157.1095305832148,21,1,4,15,65,20,85,45,55,20,85,20,45
67,False,149.4204836415363,38,1.5,8,15,75,25,105,45,80,25,105,25,55
69,False,190.1691038406828,28,1.5,4,15,100,35,145,65,105,35,140,35,70
58,True,125.65951635846373,23,1,3,5,45,15,65,25,50,15,65,15,35
68,True,182.98674253200574,37,0.5,8,15,30,10,45,15,30,10,35,10,25
64,False,125.73496443812233,21,1.5,7,5,80,25,105,50,80,25,100,25,50
73,False,161.61348506401137,64,1.5,6,5,75,25,105,45,70,25,105,25,55
82,True,203.91988620199146,44,1.5,2,5,95,30,120,55,95,30,120,30,55
68,True,171.01564722617357,25,0.5,7,15,30,10,40,20,25,10,35,10,25
71,False,193.89564722617354,50,1.5,7,10,110,35,145,75,110,35,140,35,75
61,False,165.1425320056899,23,1.5,7,5,105,35,140,70,105,35,145,35,75
70,False,190.28449502133714,65,1.5,6,5,100,35,140,70,100,35,145,35,75
62,True,164.91470839260313,25,1,3,5,55,20,80,40,65,20,85,20,40
76,False,205.07675675675677,26,0.5,6,10,35,10,40,25,25,10,40,10,25
62,True,122.26435277382647,52,1.5,2,5,80,25,95,50,70,25,100,25,50
73,False,216.79857752489335,22,1.5,4,5,110,35,145,70,105,35,145,35,70
49,True,91.46341394025605,26,1,8,15,40,15,55,25,45,15,60,15,25
53,False,122.58907539118067,16,1.5,6,5,90,30,125,65,85,30,115,30,55
73,False,163.5843812233286,29,0.5,7,10,10,5,25,15,15,5,15,5,5
60,True,127.81792318634423,52,1.5,8,15,80,25,100,50,70,25,105,25,55
64,True,174.21109530583217,39,1.5,2,5,110,35,145,75,105,35,145,35,70
71,True,212.53945945945947,61,0.5,2,15,30,10,40,20,35,10,40,10,25
51,True,105.81593172119489,73,1,6,5,45,15,60,30,50,15,55,15,30
81,False,213.53581792318633,30,1,7,5,60,20,75,45,60,20,75,20,45
51,False,86.57667140825035,60,1.5,7,15,65,20,80,45,55,20,85,20,40
62,False,159.22799431009958,71,0.5,3,10,25,10,45,25,35,10,40,10,25
58,False,143.07766714082504,58,1,5,10,60,20,75,40,65,20,75,20,45
51,False,86.57667140825035,27,1,3,10,35,10,45,25,25,10,35,10,15
61,False,147.25209103840683,29,1,6,10,55,20,75,45,60,20,85,20,40
55,False,98.45234708392603,76,0.5,2,15,20,5,15,5,10,5,20,5,10
56,False,109.0239544807966,72,0.5,5,10,10,5,15,15,15,5,20,5,5
75,True,210.11735419630156,56,1,1,15,65,20,85,35,65,20,75,20,40
58,False,113.21798008534851,76,0.5,8,5,15,5,15,5,20,5,20,5,5
65,True,156.2588904694168,57,1,3,10,55,20,85,35,60,20,75,20,35
49,True,77.25550497866287,28,0.5,5,10,15,5,20,15,10,5,25,5,15
55,False,124.1842105263158,19,1,3,10,50,15,55,35,40,15,60,15,35
70,True,173.97439544807966,40,1.5,2,10,95,30,125,60,85,30,120,30,55
65,False,142.19559032716927,30,0.5,7,5,20,5,25,15,15,5,25,5,15
85,False,317.9822190611664,25,1.5,5,10,135,45,185,90,135,45,175,45,85
64,True,146.94327169274538,69,1.5,3,10,90,30,120,60,90,30,115,30,55
60,True,130.48079658605974,80,1,3,10,40,15,65,30,45,15,60,15,35
51,True,101.96807965860597,45,1,6,10,45,15,55,35,50,15,65,15,35
84,False,242.6942816500711,44,1.5,4,5,110,35,135,65,105,35,135,35,65
75,True,239.2425320056899,45,0.5,4,15,25,10,45,15,30,10,45,10,20
73,False,199.0605120910384,39,1.5,5,5,105,35,145,65,100,35,135,35,75
70,False,197.5334281650071,44,0.5,2,10,35,10,35,20,25,10,45,10,25
51,False,101.00611664295874,65,0.5,5,10,10,5,15,10,20,5,25,5,5
67,False,171.0034423897582,65,1.5,5,15,85,30,120,55,85,30,115,30,60
82,False,208.89354196301568,59,1.5,1,15,95,30,125,55,85,30,125,30,55
70,False,199.3456614509246,79,0.5,3,10,25,10,35,20,25,10,35,10,15
55,False,95.09601706970129,45,1,8,5,45,15,65,25,45,15,65,15,25
81,True,245.08088193456612,45,1.5,5,15,105,35,145,70,110,35,135,35,65
67,True,194.24662873399717,38,0.5,5,10,35,10,35,25,35,10,45,10,20
84,True,242.6942816500711,60,1.5,1,5,105,35,140,65,100,35,135,35,65
69,False,161.99590327169278,51,1,8,15,65,20,80,45,60,20,75,20,35
50,False,99.85775248933143,53,1,3,15,45,15,65,35,50,15,55,15,35
77,True,186.38819345661454,53,1.5,2,10,85,30,125,55,90,30,120,30,60
64,True,159.06230440967283,80,1.5,7,5,85,30,125,60,95,30,115,30,60
83,False,303.19439544807966,50,1.5,4,5,130,45,180,85,135,45,180,45,90
54,True,97.06173541963017,74,0.5,7,15,10,5,15,15,15,5,25,5,5
61,False,115.59977240398294,34,1,8,5,50,15,65,30,45,15,60,15,30
52,False,95.0054054054054,65,1.5,3,15,65,20,85,35,60,20,75,20,45
66,False,141.7713798008535,36,0.5,1,5,20,5,15,15,15,5,20,5,15
65,True,150.00853485064013,45,0.5,3,15,15,5,15,15,20,5,25,5,5
72,True,185.97507823613086,42,1.5,4,15,95,30,120,55,85,30,120,30,60
68,False,203.50862019914655,41,1.5,7,10,105,35,140,65,100,35,145,35,75
72,True,174.47146514935986,33,1.5,5,10,85,30,115,60,95,30,115,30,55
49,True,103.89533428165008,33,1,1,15,40,15,60,25,45,15,60,15,30
64,False,125.73496443812233,38,0.5,6,5,20,5,25,5,15,5,15,5,10
54,True,106.76790896159318,63,1.5,5,5,70,25,95,50,70,25,100,25,45
62,True,152.11960170697014,49,1.5,2,5,95,30,125,65,95,30,120,30,55
64,True,181.7854907539118,46,1.5,1,15,105,35,140,65,105,35,135,35,65
72,False,180.22327169274536,74,0.5,4,5,25,10,35,15,30,10,40,10,20
84,True,294.886600284495,45,1,4,15,90,30,125,55,95,30,120,30,60
57,True,132.1783783783784,24,1.5,2,15,90,30,125,60,85,30,120,30,55
81,False,196.55001422475107,25,0.5,7,10,30,10,40,20,25,10,35,10,20
53,True,89.34458036984353,18,1.5,6,10,60,20,80,40,60,20,85,20,40
64,True,169.66645803698438,53,0.5,7,5,25,10,40,25,35,10,45,10,25
74,True,218.7284210526316,59,1.5,8,15,105,35,145,75,105,35,135,35,65
83,True,244.59379800853486,20,1,1,15,80,25,100,45,70,25,95,25,55
56,True,117.14275960170698,58,1.5,3,10,70,25,95,55,80,25,105,25,50
74,False,226.82947368421054,56,1.5,6,10,120,40,160,85,125,40,160,40,85
52,True,102.00580369843529,20,1.5,7,15,80,25,100,50,80,25,100,25,50
56,True,132.22054054054055,16,1.5,4,15,85,30,115,65,85,30,115,30,55
82,False,251.1696159317212,20,1.5,6,10,115,40,165,75,115,40,160,40,80
67,False,167.68298719772403,48,0.5,5,10,30,10,45,15,30,10,45,10,15
83,False,290.45513513513515,34,1.5,4,15,130,45,180,95,140,45,180,45,85
62,False,117.9993172119488,39,1,7,15,40,15,60,35,50,15,55,15,30
69,False,149.67012802275963,74,1,4,10,45,15,55,35,50,15,65,15,25
77,False,245.59385490753914,35,1,3,15,75,25,95,50,80,25,100,25,45
52,False,107.00608819345662,17,1.5,3,10,75,25,95,55,75,25,95,25,55
78,True,209.26190611664296,81,1.5,6,10,100,35,145,70,110,35,135,35,70
55,True,127.54054054054055,24,0.5,2,5,25,10,40,20,30,10,35,10,15
57,True,96.12972972972973,38,0.5,3,10,20,5,25,15,10,5,20,5,5
84,True,271.40005689900426,40,1.5,6,5,115,40,165,85,125,40,155,40,80
77,True,247.7866571834993,62,1,2,10,80,25,100,55,75,25,105,25,55
53,True,108.04460881934567,64,1.5,7,10,75,25,105,55,80,25,95,25,50
66,False,188.49149359886204,39,1,5,5,80,25,95,50,75,25,105,25,55
71,False,164.06554765291605,25,1,5,5,60,20,80,40,55,20,80,20,40
71,False,152.87926031294452,40,1.5,8,15,80,25,95,55,80,25,95,25,55
66,True,159.4928022759602,62,0.5,7,10,30,10,35,25,30,10,40,10,25
85,True,269.8840682788051,49,0.5,5,15,25,10,40,20,25,10,35,10,25
69,False,211.29900426742535,49,1.5,8,15,115,40,165,80,115,40,160,40,80
82,False,228.7881650071124,19,0.5,2,10,30,10,45,25,25,10,40,10,15
57,False,117.75891891891894,76,0.5,4,15,10,5,15,15,15,5,20,5,15
81,True,271.7728591749644,33,0.5,5,5,35,10,45,20,30,10,40,10,25
58,True,129.3919772403983,33,1.5,1,10,70,25,95,45,75,25,100,25,45
60,False,155.778093883357,36,0.5,8,5,30,10,35,25,30,10,45,10,25
84,True,281.83852062588903,46,1.5,4,5,120,40,155,85,115,40,155,40,80
71,True,203.2175533428165,80,1.5,3,10,100,35,140,75,110,35,145,35,70
82,True,271.06423897581794,44,1.5,8,15,120,40,160,80,120,40,160,40,80
73,True,199.0605120910384,72,1.5,5,15,100,35,145,65,110,35,140,35,65
57,True,139.38810810810813,53,1,5,10,55,20,75,40,65,20,75,20,45
56,True,114.82310099573259,49,1,8,15,50,15,65,25,50,15,55,15,25
76,True,181.5783783783784,38,1.5,7,5,85,30,125,65,85,30,120,30,55
61,True,122.48071123755335,68,1.5,7,10,75,25,95,55,75,25,95,25,50
76,False,228.57513513513516,77,1.5,5,5,105,35,140,70,100,35,145,35,75
68,False,191.5375248933144,73,1.5,3,5,100,35,140,75,110,35,145,35,75
63,False,173.2132574679943,29,1.5,7,5,100,35,140,65,105,35,140,35,70
85,False,251.17923186344237,51,0.5,4,5,25,10,40,25,35,10,45,10,20
63,False,174.6811664295875,45,1.5,4,15,110,35,135,65,105,35,140,35,75
48,True,86.91618776671409,50,1,4,10,40,15,65,35,45,15,60,15,25
64,False,178.75573257467994,73,1,6,15,65,20,75,40,55,20,80,20,45
75,True,233.0014224751067,46,1,5,10,70,25,100,45,70,25,100,25,50
57,True,100.93621621621624,38,0.5,5,15,20,5,20,15,20,5,25,5,15
83,False,287.90728307254625,29,1,6,15,90,30,125,65,90,30,120,30,55
75,True,212.1977240398293,43,0.5,2,10,25,10,45,20,35,10,35,10,15
54,True,124.02332859174965,48,1.5,4,5,95,30,120,65,85,30,115,30,55
55,True,116.35277382645803,77,1.5,6,15,75,25,100,45,70,25,95,25,50
50,False,104.48079658605975,68,0.5,4,15,20,5,20,5,20,5,20,5,15
71,True,173.38745376955904,50,1.5,1,15,95,30,125,60,90,30,120,30,55
75,False,183.07254623044096,78,1.5,2,10,85,30,120,65,90,30,120,30,60
75,False,237.16216216216216,61,1.5,4,15,115,40,160,75,125,40,165,40,80
77,True,199.54500711237554,58,0.5,5,15,30,10,35,20,25,10,45,10,15
77,False,249.97945945945946,20,1.5,3,5,125,40,155,75,115,40,165,40,80
54,False,89.5124893314367,65,1.5,6,10,60,20,85,40,60,20,75,20,40
64,False,172.69621621621624,31,1,8,15,60,20,85,45,65,20,85,20,35
77,True,239.01544807965863,51,1,7,15,75,25,100,45,75,25,100,25,45
67,True,147.7602560455192,20,1,8,15,40,15,65,35,40,15,55,15,30
66,True,159.4928022759602,45,0.5,5,15,35,10,40,25,25,10,35,10,15
55,True,114.11522048364154,77,1.5,8,10,70,25,95,50,80,25,105,25,55
60,False,159.77240398293029,47,0.5,4,5,30,10,45,20,35,10,45,10,20
83,True,231.85453769559032,46,1,3,10,55,20,75,35,55,20,80,20,35
84,False,287.05775248933145,36,0.5,4,15,30,10,45,25,35,10,45,10,20
49,True,75.47951635846374,56,1,2,5,25,10,40,20,30,10,40,10,15
48,False,97.99374110953059,52,1.5,5,5,80,25,105,45,70,25,95,25,50
79,True,219.2783783783784,45,1,8,15,65,20,75,45,60,20,75,20,45
70,False,173.97439544807966,42,1,6,10,55,20,85,45,60,20,85,20,45
84,False,281.83852062588903,38,0.5,2,10,30,10,45,15,35,10,40,10,15
66,True,172.38110953058325,52,1.5,1,5,95,30,125,65,95,30,115,30,65
72,True,161.05058321479373,19,0.5,3,15,15,5,20,5,10,5,20,5,15
61,True,161.01396870554765,44,1,6,15,65,20,85,35,65,20,75,20,40
51,True,109.66378378378378,38,1,5,15,40,15,55,30,50,15,65,15,30
48,True,100.55009957325747,49,1,2,15,45,15,65,35,45,15,55,15,35
76,True,226.43891891891894,29,1.5,4,5,110,35,145,65,105,35,145,35,70
78,False,204.76165007112377,47,1.5,3,10,90,30,120,65,85,30,115,30,65
58,False,120.68290184921766,57,0.5,4,10,15,5,20,10,10,5,20,5,10
59,False,113.2934281650071,39,1.5,6,15,70,25,100,55,80,25,95,25,45
84,False,213.98850640113795,50,0.5,7,15,30,10,40,20,35,10,40,10,15
85,False,253.85135135135133,57,1,3,15,75,25,105,55,75,25,105,25,45
70,True,184.84779516358464,35,0.5,8,10,25,10,40,25,30,10,40,10,20
71,True,167.79431009957327,51,0.5,7,15,25,10,40,25,25,10,35,10,20
59,False,144.1916358463727,60,1,6,5,65,20,75,35,65,20,80,20,35
82,True,211.38036984352775,27,1.5,2,5,85,30,115,60,95,30,125,30,55
62,False,123.68603129445235,73,1.5,5,10,75,25,100,45,70,25,105,25,45
72,True,176.38873399715504,21,1.5,1,5,95,30,115,60,90,30,120,30,55
57,False,109.34756756756758,52,1.5,1,10,80,25,105,50,80,25,100,25,45
51,True,76.9570412517781,49,1.5,2,15,45,15,60,30,40,15,65,15,35
59,False,136.46708392603128,52,1.5,3,15,95,30,125,55,95,30,120,30,60
68,False,141.94298719772408,71,1,8,10,40,15,65,30,50,15,60,15,30
52,False,106.00603129445236,64,1,1,10,40,15,55,35,40,15,65,15,25
53,True,95.57792318634425,72,1.5,5,5,65,20,75,40,60,20,75,20,45
74,False,174.17263157894737,42,0.5,3,10,30,10,35,25,35,10,35,10,25
70,False,193.9089615931721,57,0.5,7,15,25,10,35,20,25,10,40,10,15
61,False,123.85689900426743,45,1.5,6,5,70,25,105,45,80,25,95,25,55
77,True,188.5809957325747,55,1,5,5,55,20,80,35,55,20,75,20,40
80,True,250.90184921763867,61,1.5,8,10,120,40,160,75,115,40,160,40,75
78,False,213.76216216216216,70,1.5,4,15,100,35,135,70,100,35,135,35,75
72,False,185.97507823613086,55,1,3,10,60,20,80,45,65,20,85,20,40
50,False,91.53627311522048,47,1.5,6,10,65,20,85,45,55,20,85,20,40
80,True,234.33285917496443,77,1,6,15,80,25,95,50,75,25,105,25,55
50,True,77.66714082503557,63,1.5,3,5,55,20,85,45,60,20,80,20,45
72,True,222.40318634423897,45,1.5,1,15,120,40,155,75,120,40,155,40,80
57,False,97.33135135135137,71,1.5,2,15,55,20,75,40,65,20,75,20,40
73,True,169.49706970128022,56,0.5,6,5,30,10,40,25,35,10,40,10,15
83,True,252.23735419630157,39,1.5,3,5,105,35,135,65,105,35,145,35,65
80,True,246.1678520625889,65,1.5,6,15,120,40,165,80,120,40,160,40,85
62,False,149.27624466571834,67,1.5,8,5,90,30,125,60,85,30,120,30,55
71,True,212.53945945945947,52,1.5,1,10,110,35,145,70,100,35,135,35,65
74,True,194.42526315789473,39,1,6,10,55,20,80,45,60,20,80,20,45
53,True,118.43351351351352,26,0.5,2,5,15,5,25,15,20,5,15,5,15
53,True,96.61681365576104,40,0.5,8,10,10,5,20,15,15,5,20,5,5
48,True,79.24711237553342,29,1.5,2,15,60,20,80,35,60,20,80,20,40
85,True,227.13015647226175,35,1.5,4,5,100,35,145,65,105,35,135,35,65
61,True,150.004466571835,81,0.5,8,15,25,10,35,25,35,10,40,10,25
81,False,203.82964438122335,36,0.5,4,10,30,10,35,25,25,10,40,10,15
76,False,177.30594594594598,55,1.5,4,10,85,30,115,55,90,30,115,30,60
71,False,173.38745376955904,17,1.5,4,5,90,30,120,60,90,30,120,30,60
63,True,158.53416785206258,58,1.5,1,15,95,30,120,60,90,30,115,30,60
51,True,113.51163584637268,38,1.5,1,10,75,25,105,50,70,25,95,25,50
82,False,206.40671408250356,73,1.5,5,5,90,30,120,55,90,30,125,30,65
85,True,301.94950213371266,20,1.5,3,15,130,45,180,90,135,45,180,45,85
77,True,247.7866571834993,60,1.5,7,10,125,40,165,80,115,40,155,40,80
78,True,180.01024182076813,51,0.5,2,10,25,10,45,20,25,10,45,10,20
61,False,151.38065433854908,25,1.5,3,5,95,30,125,65,95,30,120,30,60
61,True,127.98546230440968,77,1.5,4,15,80,25,105,50,75,25,95,25,55
49,True,87.91143669985775,30,1.5,7,10,60,20,85,45,60,20,85,20,45
74,True,216.70315789473688,59,1.5,7,5,110,35,135,75,110,35,135,35,70
82,False,268.5774110953058,67,1,6,10,80,25,95,50,80,25,100,25,55
74,True,196.4505263157895,33,1.5,8,15,90,30,120,55,90,30,125,30,60
74,False,241.0063157894737,77,0.5,4,5,30,10,40,15,30,10,45,10,20
58,True,103.26475106685633,39,1,4,15,50,15,65,30,50,15,60,15,30
81,True,237.80125177809387,40,0.5,1,5,30,10,45,25,30,10,40,10,20
48,True,91.17678520625888,40,1.5,8,15,55,20,80,45,60,20,85,20,40
81,False,291.18520625889045,73,0.5,6,15,45,15,65,25,45,15,65,15,25
66,False,146.60449502133716,59,1,4,15,45,15,55,30,50,15,65,15,30
85,False,296.60526315789474,71,1,4,15,95,30,120,60,90,30,120,30,55
75,False,224.67994310099573,34,1.5,2,5,105,35,135,65,105,35,140,35,75
80,False,208.2958748221906,62,1.5,7,15,95,30,115,60,85,30,120,30,65
69,False,197.21240398293034,22,1,8,15,60,20,85,35,65,20,75,20,45
84,True,234.86543385490754,49,0.5,6,15,35,10,45,25,35,10,45,10,25
67,False,134.47843527738266,73,1.5,2,10,70,25,100,50,75,25,105,25,45
50,False,92.46088193456615,32,1,3,5,50,15,60,35,50,15,55,15,30
48,True,95.4373826458037,43,1.5,8,10,70,25,100,50,70,25,100,25,45
76,True,170.8972972972973,37,0.5,3,10,10,5,25,15,10,5,20,5,10
53,False,93.50014224751068,32,1,3,15,50,15,55,25,50,15,55,15,25
83,True,214.019573257468,68,1.5,5,15,95,30,115,60,90,30,125,30,65
82,False,253.6564438122333,20,1.5,6,10,125,40,160,75,125,40,155,40,85
56,False,132.22054054054055,44,1.5,5,15,85,30,120,55,85,30,125,30,55
55,True,101.80867709815078,49,1.5,1,5,65,20,80,40,55,20,85,20,45
83,False,262.4287624466572,35,1,2,5,70,25,105,45,70,25,105,25,45
57,False,126.17027027027028,69,1.5,3,15,70,25,105,55,70,25,100,25,55
68,True,194.95783783783787,16,1.5,1,15,105,35,135,65,110,35,145,35,75
60,False,149.12091038406825,39,1.5,8,15,95,30,120,60,85,30,120,30,60
66,True,151.43761024182078,69,0.5,6,10,15,5,20,5,15,5,20,5,5
49,True,71.03954480796587,50,0.5,6,15,15,5,15,15,10,5,15,5,5
59,True,154.49103840682787,48,1.5,8,10,90,30,125,60,95,30,125,30,65
51,False,96.19630156472262,63,1.5,6,15,55,20,85,40,55,20,80,20,40
78,True,180.01024182076813,25,1.5,5,5,95,30,120,65,85,30,115,30,55
61,True,151.38065433854908,40,1.5,6,15,90,30,120,60,85,30,115,30,55
55,False,115.23399715504978,17,0.5,2,10,15,5,25,10,20,5,25,5,10
56,True,117.14275960170698,79,0.5,3,5,20,5,15,15,15,5,25,5,15
70,False,161.2887624466572,53,1,3,15,55,20,80,40,65,20,75,20,45
73,False,181.3224466571835,79,0.5,2,10,25,10,35,20,35,10,45,10,20
74,False,210.62736842105264,36,0.5,2,15,35,10,35,20,35,10,45,10,25
70,False,155.8520625889047,69,1.5,2,15,80,25,105,45,75,25,95,25,45
75,False,180.99217638691323,28,0.5,2,5,30,10,35,15,25,10,45,10,20
81,True,206.25618776671408,64,1,2,5,60,20,75,35,65,20,80,20,35
73,False,220.74036984352773,43,1.5,4,10,105,35,145,65,105,35,145,35,65
75,False,233.0014224751067,69,1.5,2,15,115,40,160,75,120,40,155,40,75
52,True,110.00625889046941,46,1.5,3,10,80,25,95,55,70,25,105,25,45
80,False,274.5718349928876,56,1.5,3,10,130,45,175,90,135,45,180,45,95
79,False,274.6750213371266,75,1.5,1,15,130,45,175,85,130,45,180,45,90
72,False,184.0578093883357,79,1.5,4,5,95,30,115,55,95,30,115,30,60
54,False,113.23869132290184,25,1.5,2,15,75,25,100,50,75,25,95,25,50
82,True,256.14327169274543,79,1.5,4,15,120,40,160,85,115,40,155,40,80
69,False,153.19177809388336,23,1.5,4,5,75,25,100,45,70,25,105,25,50
56,False,103.2248079658606,68,1.5,2,15,65,20,80,35,55,20,85,20,45
66,False,170.77007112375537,81,1,8,10,55,20,85,45,60,20,85,20,35
69,True,170.80002844950218,59,1,4,15,65,20,80,35,65,20,85,20,45
